id,tendoituong,loaihinh,tenhieutruong,diachi,poiLong,poiLat,sdt,email,website,anh,geometry
364,Trường TH Ngự Bình,Trường TH,Võ Trọng Hai,"20, Nguyễn Khoa Chiêm, P. An Cựu, Thành phố Huế, T. Thừa Thiên Huế.",107.5967183,16.4463761,02343822860,ngubinh06@gmail.com,http://th-nbinh.tphue.thuathienhue.edu.vn/,,POINT (107.5967183 16.4463761)
365,Trường TH Bình Điền,Trường TH,Lâm Thị Hường,"Thôn Điền Lợi, Bình Điền, Thị xã Hương Trà, Tỉnh Thừa Thiên - Huế.",107.505434,16.34806592,0979055029,thbinhdien2012@gmail.com,http://th-bdien.huongtra.thuathienhue.edu.vn/,,POINT (107.505434 16.34806592)
366,Trường TH Bình Thành,Trường TH,Nguyễn Ngọc Tình,Thôn Tam Hiệp - Xã Bình Thành - Thị Xã Hương Trà - Thừa Thiên - Huế.,107.5075,16.33444392,02343550374,thhtra.bthanh@hue.edu.vn,http://th-bthanh.huongtra.thuathienhue.edu.vn/,,POINT (107.5075 16.33444392)
367,Trường TH Hồng Tiến,Trường TH,Trần Quốc Tiến,"Hồng Tiến, Hương Trà, Thừa Thiên Huế",107.447,16.34999992,01242561978,thhtra.htien@hue.edu.vn,http://th-htien.huongtra.thuathienhue.edu.vn/,,POINT (107.447 16.34999992)
368,Trường TH Hương An,Trường TH,Trần Ngọc Huỳnh,": Phường Hương An, Thị Xã Hương Trà, Tỉnh Thừa Thiên Huế,",107.516111,16.46833292,02343557786,huynh2010han@yahoo.com,http://th-han.huongtra.thuathienhue.edu.vn/,,POINT (107.516111 16.46833292)
369,Trường TH Lai Thành,Trường TH,Phan Văn Đường,"P. Hương Văn, Thị xã Hương Trà, T. Thừa Thiên Huế;",107.4496626,16.53268542,02343557619,thhtra.lthanh@hue.edu.vn,http://th-lthanh.huongtra.thuathienhue.edu.vn,,POINT (107.4496626 16.53268542)
370,Trường TH số 1 Hương Toàn,Trường TH,Trần Ngọc Anh,"Xã Hương Toàn, Thị Xã Hương Trà, Tỉnh Thừa Thiên Huế,",107.536492,16.52575992,02343557646,thhtra.huongtoan@hue.edu.vn,http://th-htoan1.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/huong_toan.png,POINT (107.536492 16.52575992)
371,Trường TH Hương Thọ,Trường TH,Nguyễn Văn Tồn,"Hương Thọ, Hương Trà, Thừa Thiên Huế",107.5788735,16.38384197,0905115674,thhtra.htho@hue.edu.vn,http://th-htho1.huongtra.thuathienhue.edu.vn/,,POINT (107.5788735 16.38384197)
372,Trường TH số 1 Hương Văn,Trường TH,Hoàng Thị Tuyết Nhi,"Giáp Nhất Hương Văn, Thị xã Hương Trà, Tỉnh Thừa Thiên - Huế.",107.482778,16.51816992,02343557560,hoangthituyetnhi68@gmail.com,http://th-hvan1.huongtra.thuathienhue.edu.vn/,,POINT (107.482778 16.51816992)
373,Trường TH số 1 Hương Vinh,Trường TH,Hàn Thị Bảy,"Đặng Tất, Hương Vang, Hương Trà, Thừa Thiên Huế",107.5740779,16.49281007,02343615727,hvinh2012@gmail.com,http://th-hvinh1.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/huong_vinh.png,POINT (107.5740779 16.49281007)
374,Trường TH số 1 Hương Xuân,Trường TH,Trương Ngọc Hải,"Lê Thuyết, Hương Xuân, Hương Trà, Thừa Thiên Huế",107.495013,16.49436992,02343557474,huongxuan1@yahoo.com.vn,http://th-hxuan1.huongtra.thuathienhue.edu.vn/,,POINT (107.495013 16.49436992)
375,Trường TH Số 1 Tứ Hạ,Trường TH,Phan Thùy Trâm,"Tứ hạ, Thị Xã Hương Trà, Thừa Thiên, Huế",107.464238,16.54087692,02343557757,thhtra.tha1@hue.edu.vn,http://th-tha1.huongtra.thuathienhue.edu.vn/,,POINT (107.464238 16.54087692)
376,Trường TH số 2 Hương Chữ,Trường TH,Phan ĐìnhThành,"P. Hương Chữ, Thị xã Hương Trà, T. Thừa Thiên Huế;",107.51389,16.48258992,0914680373,huongchu2@yahoo.com.vn,http://th-hchu2.huongtra.thuathienhue.edu.vn/,,POINT (107.51389 16.48258992)
377,Trường TH số 2 Hương Hồ,Trường TH,Hồ Văn Mừng,": Long Hồ Thượng, Thị Xã Hương Trà, Thừa Thiên, Hu",107.515978,16.43651092,02343550169,hovanmung.huongho@gmail.com,http://th-hho2.huongtra.thuathienhue.edu.vn/,,POINT (107.515978 16.43651092)
378,Trường TH số 2 Hương Toàn,Trường TH,Nguyễn Xuân Lựa,"Xã Hương Toàn, Thị Xã Hương Trà, Tỉnh Thừa Thiên Huế",107.5351557,16.51473462,02343557357,nxlua@yahoo.com.vn,http://th-htoan2.huongtra.thuathienhue.edu.vn/,,POINT (107.5351557 16.51473462)
379,Trường TH Số 2 Hương Văn,Trường TH,Phan Thị Thanh,"Giáp Trung - Hương Văn, Thị xã Hương Trà, Tỉnh Thừa Thiên - Huế",107.482354,16.49584992,02343557452,thhuongvan2@gmail.com,http://th-hvan2.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/huong_van.png,POINT (107.482354 16.49584992)
380,Trường TH số 2 Hương Vinh,Trường TH,Đặng Hữu Việt,"Thôn La Khê, Hương Vinh, Thị Xã Hương Trà, Tỉnh Thừa Thiên ...",107.5728987,16.50966255,0915507074,vietdanghuu@gmail.com,http://th-hvinh2.huongtra.thuathienhue.edu.vn/,,POINT (107.5728987 16.50966255)
381,Trường TH số 3 Hương Vinh,Trường TH,Lê Văn Cần (PTT),"Hương Vinh, Hương Trà, Thừa Thiên Huế",107.5727907,16.51925443,02343559292,thtra.hvinh3@hue.edu.vn,http://th-hvinh3.huongtra.thuathienhue.edu.vn/,,POINT (107.5727907 16.51925443)
382,Trường TH Vân An,Trường TH,PHAN TRÚC PHƯƠNG,"thôn An Lai, xã Hương Phong, thị xã Hương Trà, tỉnh Thừa Thiên Huế",107.582393,16.55659292,01633561612,thhtra.van@hue.edu.vn,http://th-van.huongtra.thuathienhue.edu.vn/,,POINT (107.582393 16.55659292)
383,Trường TH Vân Quật Đông,Trường TH,Nguyễn Thành Long,"Thôn Vân Quật Đông, Xã Hương Phong, Thị xã Hương Trà, Tỉnh Thừa Thiên - Huế.",107.589449,16.56195892,02343550513,ntlong1206@gmail.com,http://th-vqdong.huongtra.thuathienhue.edu.vn/,,POINT (107.589449 16.56195892)
384,Trường TH Vĩnh Dương,Trường TH,Đặng Thắng,"Thôn Thai Dương Thượng,xã Hải Dương, Thị xã Hương Trà, Tỉnh Thừa Thiên - Huế.",107.58031,16.59108792,0908285239,thhtra.vduong@hue.edu.vn,,,POINT (107.58031 16.59108792)
385,Trường TH số 1 Phú Bài,Trường TH,Hồ Thị Hậu,"1134 Nguyễn Tất Thành, TT. Phú Bài, Hương Thủy, Thừa Thiên Huế",107.680762,16.41286492,02343861004,thphubai1.pgdht@vnn.vn,http://th-pbai1.huongthuy.thuathienhue.edu.vn/,,POINT (107.680762 16.41286492)
386,Trường TH Cư Chánh,Trường TH,Phan Van Mac,"Xã Thủy Bằng, Thị xã Hương Thủy, T. Thừa Thiên Huế.",107.577306,16.42296692,02343865911,cuchanhtieuhoc@gmail.com,http://th-cchanh.huongthuy.thuathienhue.edu.vn/,,POINT (107.577306 16.42296692)
387,Trường TH Dạ Lê,Trường TH,Nguyễn Thị Hương,"44 Dạ Lê, Thủy Phương, Hương Thủy, Thừa Thiên Huế",107.6358,16.42779992,02343861049,huongdale0709@gmail.com,http://th-dle.huongthuy.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/da_le.png,POINT (107.6358 16.42779992)
388,Trường TH số 1 Thủy Châu,Trường TH,Nguyễn Thị Thúy Vy,"2 Lê Mai, Thủy Châu, Hương Thủy, Huế",107.663494,16.42049392,02343861647,th-tchau1.huongthuy.thuathienhue.edu.vn,http://th-tchau1.huongthuy.thuathienhue.edu.vn/,,POINT (107.663494 16.42049392)
389,Trường TH số 1 Thủy Phù,Trường TH,Phan Hữu Tùng,"Thủy Phù, Hương Thủy, Thừa Thiên Huế",107.71524,16.36970892,02343861368,huutungphuson@gmail.com,http://th-tphu1.huongthuy.thuathienhue.edu.vn/,,POINT (107.71524 16.36970892)
390,Trường TH số 2 Thị trấn Phú Bài,Trường TH,Lê Thị Thủy,"34 Nguyễn Khoa Văn, TT. Phú Bài, Hương Thủy, Thừa Thiên Huế",107.67259,16.40955992,0914203209,thphubai2.pgdht@vnn.vn,http://th-pbai2.huongthuy.thuathienhue.edu.vn/,,POINT (107.67259 16.40955992)
391,Trường TH số 2 Thủy Châu,Trường TH,Trần Duy Mừng,". 57, Dương Khuê, P. Thủy Châu, Thị xã Hương Thủy, T. Thừa Thiên Huế ...",107.69918,16.42283992,0905665996,thuychau.truong@gmail.com,http://th-tchau2.huongthuy.thuathienhue.edu.vn/,,POINT (107.69918 16.42283992)
392,Trường TH số 2 Thủy Phù,Trường TH,Phan Thị Thanh Thủy,"thôn 6, xãa Thuỷ Phù, Thị xã Hương Thuỷ, Thừa Thiên, Huế",107.71684,16.36817592,02343861034,ththuyphu2.pgdhthuy@vnn.vn,http://th-tchau2.huongthuy.thuathienhue.edu.vn/,,POINT (107.71684 16.36817592)
393,Trường TH Thanh Lam,Trường TH,Nguyễn Đình Tuấn,"93 Ngô Thế Vinh, Thủy Phương, Hương Thủy, Thừa Thiên Huế",107.639111,16.40538892,0914424142,"nguyendinhtuan30@gmail,com",http://th-tlam.huongthuy.thuathienhue.edu.vn/,,POINT (107.639111 16.40538892)
394,Trường TH Thanh Tân,Trường TH,Cao Thế Thành,"Thủy Dương, Hương Thủy, Thừa Thiên Huế",107.62694,16.44126192,02343861535,ththanhtan.pgdht@vnn.vn,http://th-ttan.huongthuy.thuathienhue.edu.vn/,,POINT (107.62694 16.44126192)
395,Trường TH Thanh Toàn,Trường TH,NGUYỄN THỊ NHƯ Ý,"Thuỷ Chánh, Xã Thủy Thanh, Thị xã Hương Thuỷ, Thừa Thiên, Huế",107.641088,16.47054292,0935810028,thachthaocuoimua@gmail.com,http://th-ttoan.huongthuy.thuathienhue.edu.vn/,,POINT (107.641088 16.47054292)
396,Trường TH Thủy Bằng,Trường TH,NGUYÊN THANH TUẤN,"Thủy Bằng, Hương Thủy, Thừa Thiên Huế",107.5821445,16.38402291,0914162219,tieuhocthuybang12@gmail.com,http://th-tbang.huongthuy.thuathienhue.edu.vn/,,POINT (107.5821445 16.38402291)
397,Trường TH Thủy Dương,Trường TH,Nguyễn Thị Sơn Thủy,"Thôn 1, xã Thuỷ Dương, Thị xã Hương Thuỷ, Thừa Thiên, Huế",107.618116,16.43748392,02343865554,/th-tduong.huongthuy.thuathienhue.edu.vn,http://th-tduong.huongthuy.thuathienhue.edu.vn/,,POINT (107.618116 16.43748392)
398,Trường TH Thủy Lương,Trường TH,Mai Đại Trọng,"P. Thủy Lương, Thị xã Hương Thủy, T. Thừa Thiên Huế",107.694782,16.42118392,0965756511,tieuhocthuyluong@gmail.com,http://th-tluong.huongthuy.thuathienhue.edu.vn/,,POINT (107.694782 16.42118392)
399,Trường TH Thủy Vân,Trường TH,Nguyễn Thị Thanh Loan,"Công Lương, Thuỷ Vân, Thị xã Hương Thuỷ, Thừa Thiên, Huế,",107.606667,16.48305592,0983311813,th-tvan.huongthuy.thuathienhue.edu.vn,http://th-tvan.huongthuy.thuathienhue.edu.vn/,,POINT (107.606667 16.48305592)
400,Trường TH Vân Thê,Trường TH,Ngô Thanh Minh,"Xã Thủy Thanh, Thị xã Hương Thủy, T. Thừa Thiên Huế.",107.638618,16.48475092,0542213108,thanhngominh27@yahoo.com,http://th-vthe.huongthuy.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/van_the.png,POINT (107.638618 16.48475092)
401,Trường TH Quảng Công,Trường TH,Dương Văn Thọ,"Thôn 2, Xã Quảng Công, Huyện Quảng Điền, Tỉnh Thừa Thiên - Huế.",107.542953,16.61345392,02343554613,vantho20766@gmail.com,http://th-qcong.quangdien.thuathienhue.edu.vn/,,POINT (107.542953 16.61345392)
402,Trường TH Quảng Thái,Trường TH,Trần Cho,"Đông Cao,Quảng Thái, Huyện Quảng Điền, Thừa Thiên, Huế,",107.436615,16.62832392,02343555311,tranchoqt@gmail.com,http://th-qthai.quangdien.thuathienhue.edu.vn/,,POINT (107.436615 16.62832392)
403,Trường TH số 1 Quảng An,Trường TH,Nguyễn Khắc Ba Anh,Quảng An Quảng Điền TT Huế,107.542579,16.54802292,02343556283,thqdien.an1@hue.edu.vn,http://th-qan1.quangdien.thuathienhue.edu.vn/,,POINT (107.542579 16.54802292)
404,Trường TH số 1 Quảng Lợi,Trường TH,Hồ Thị Kim Hoa,"Đức Nhuận Quảng Lơi, Huyện Quảng Điền, Tỉnh Thừa Thiên - Huế",107.457997,16.61970692,02343555002,thqdien.loi1@hue.edu.vn,http://th-qloi1.quangdien.thuathienhue.edu.vn/,,POINT (107.457997 16.61970692)
405,Trường TH số 1 Quảng Ngạn,Trường TH,Dương Văn Hỷ,"Thôn 2, Xã Quảng Ngạn, H. Quảng Điền, T. Thừa Thiên Huế",107.512337,16.62831292,02343554551,so1quangngan@yahoo.com.vn,http://th-qngan1.quangdien.thuathienhue.edu.vn/,,POINT (107.512337 16.62831292)
406,Trường TH số 1 Quảng Phước,Trường TH,Lê Thị Loan,"Xã Quảng Phước, Huyện Quảng Điền, Thừa Thiên - Huế.",107.521592,16.57210492,0545234319,thqdien.phuoc1@hue.edu.vn,http://th-qphuoc1.quangdien.thuathienhue.edu.vn/,,POINT (107.521592 16.57210492)
407,Trường TH số 1 Quảng Thành,Trường TH,Trần Bá Trai,"Thôn Thanh Hà xã Quảng Thành, Huyện Quảng Điền, Tỉnh Thừa Thiên - Huế.",107.560934,16.53757492,02343556224,thqdien.qthanh1@hue.edu.vn,http://th-qthanh1.quangdien.thuathienhue.edu.vn/,,POINT (107.560934 16.53757492)
408,Trường TH số 1 Quảng Thọ,Trường TH,Nguyễn Thị Thúy,"Thôn Niêm Phò xã Quảng Thọ, , Huyện Quảng Điền, Thừa Thiên Huế ..",107.526865,16.54427392,02343523438,thqdien.tho1@hue.edu.vn,http://th-qtho1.quangdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/quang_tho.png,POINT (107.526865 16.54427392)
409,Trường TH số 1 Quảng Vinh,Trường TH,Nguyễn Thị Thanh Bình,"Quảng Vinh, Quảng Điền, Thừa Thiên Huế",107.498276,16.56242892,02343554408,thqdien.vinh1@hue.edu.vn,http://th-qvinh1.quangdien.thuathienhue.edu.vn/,,POINT (107.498276 16.56242892)
410,Trường TH số 1 thị trấn Sịa,Trường TH,Đỗ Thị Vinh Mỹ,"TT. Sịa, Quảng Điền, Thừa Thiên Huế",107.51623,16.57901792,02343554467,thqdien.sia1@hue.edu.vn,http://th-ttsia1.quangdien.thuathienhue.edu.vn/,,POINT (107.51623 16.57901792)
411,Trường TH số 2 Quảng An,Trường TH,Ngô Huế,"Quảng An, Quảng Điền, Thừa Thiên Huế",107.554843,16.52626992,01646722969,thqdien.an2@hue.edu.vn,http://th-qan2.quangdien.thuathienhue.edu.vn/,,POINT (107.554843 16.52626992)
412,Trường TH số 2 Quảng Lợi,Trường TH,Nguyễn Thị Hai,"Thôn Mỹ Thạnh ,Xã Quảng Lợi, Huyện Quảng Điền, Tỉnh Thừa Thiên - Huế.",107.495386,16.59675992,02343554410,thqdien.loi2@hue.edu.vn,http://th-qloi2.quangdien.thuathienhue.edu.vn/,,POINT (107.495386 16.59675992)
413,Trường TH số 2 Quảng Ngạn,Trường TH,Phan Văn Trác,"Thôn Tân Mỹ xã Quảng Ngạn, , Huyện Quảng Điền, Thừa Thiên Huế.",107.518301,16.63724492,02343554607,tracqd@yahoo.com.vn,http://th-qngan1.quangdien.thuathienhue.edu.vn/,,POINT (107.518301 16.63724492)
414,Trường TH số 2 Quảng Phú,Trường TH,Phạm Văn Quý,"Quảng Phú, Quảng Điền, Thừa Thiên Huế",107.503094,16.53977092,02343554461,thqdien.phu2@hue.edu.vn,http://th-qphu2.quangdien.thuathienhue.edu.vn/,,POINT (107.503094 16.53977092)
415,Trường TH số 2 Quảng Phước,Trường TH,Nguyễn Khắc Quang,"Thôn Phước Lý, Quảng Phước, Quảng Phước, Quảng Điền, Thừa Thiên Huế",107.541284,16.58116292,02343554469,thqdien.phuoc2@hue.edu.vn,http://th-qphuoc2.quangdien.thuathienhue.edu.vn/,,POINT (107.541284 16.58116292)
416,Trường TH số 2 Quảng Thành,Trường TH,Trần Thị Thanh Quý,"Thôn Thành Trung,xã Quảng Thành, Huyện Quảng Điền, Thừa Thiên, Huế",107.572358,16.54622092,02343556288,tttquy.qt1@gmail.com,http://th-qthanh2.quangdien.thuathienhue.edu.vn/,,POINT (107.572358 16.54622092)
417,Trường TH số 2 Quảng Thọ,Trường TH,Trần Quang Khải,"Quảng Thọ, Quảng Điền, Thừa Thiên Huế",107.523521,16.52864092,02343621422,thqdien.tho2@hue.edu.vn,http://th-qtho1.quangdien.thuathienhue.edu.vn/,,POINT (107.523521 16.52864092)
418,Trường TH số 2 Quảng Vinh,Trường TH,Trần Đình Hùng,"Cổ Tháp Quảng Vinh, Huyện Quảng Điền, Thừa Thiên, Huế",107.479294,16.55381892,02343554433,thqdien.vinh2@hue.edu.vn,http://th-qvinh2.quangdien.thuathienhue.edu.vn/,,POINT (107.479294 16.55381892)
419,Trường TH số 2 Thị trấn Sịa,Trường TH,Nguyễn Tu,"Thôn Vân Căn,thị trấn Sịa - Huyện Quảng Điền - Thừa Thiên - Huế.",107.509634,16.57338392,01238550051,thqdien.sia2.@hue.edu.vn,http://th-ttsia2.quangdien.thuathienhue.edu.vn/,,POINT (107.509634 16.57338392)
420,Trường TH Hà Trung,Trường TH,Phan Ngọc Giàu,"Xã Vinh Hà, H. Phú Vang, T. Thừa Thiên Huế",107.808606,16.37477452,02343869527,/th-htrung.phuvang.thuathienhue.edu.vn,http://th-htrung.phuvang.thuathienhue.edu.vn/,,POINT (107.808606 16.37477452)
421,Trường TH Phú Tân,Trường TH,Nguyễn Anh,"137 Kinh Dương Vương, Thuận An, Phú Vang, Thừa Thiên Huế",107.6357,16.54235,0914743436,anhnguyenpt58@gmail.com,http://th-ptan.phuvang.thuathienhue.edu.vn/,,POINT (107.6357 16.54235)
422,Trường TH Dương Nổ,Trường TH,Lê Trung Tuynh,"Phú Dương, Phú Vang, Thừa Thiên Huế",107.5983692,16.51163956,02343850215,thpvang.dno@hue.edu.vn,http://th-dno.phuvang.thuathienhue.edu.vn/,,POINT (107.5983692 16.51163956)
423,Trường TH Phú Dương,Trường TH,Nguyễn Đức Hào,"Thôn Dương Nổ Nam, Xã Phú Dương, Huyện Phú Vang, Thừa Thiên, Huế,",107.607818,16.51313692,02343890199,nguyenduchaopd@gmail.com,http://th-pduong.phuvang.thuathienhue.edu.vn/,,POINT (107.607818 16.51313692)
424,Trường TH số 1 Phú An,Trường TH,Nguyễn Hòa Khánh,Phú An Phú Vang TT Huế,107.63212,16.50706492,0983334096,th-pan1.phuvang@thuathienhue.edu.vn,http://th-pan1.phuvang.thuathienhue.edu.vn/,,POINT (107.63212 16.50706492)
425,Trường TH số 1 Phú Diên,Trường TH,Nguyễn Tự Khánh,"Thôn Phương Diên, Xã Phú Diên, H. Phú Vang, T. Thừa Thiên Huế.",107.74661,16.49460392,02343860218,tieuhocphudien1@gmail.com,http://th-pdien1.phuvang.thuathienhue.edu.vn/,,POINT (107.74661 16.49460392)
426,Trường TH số 1 Phú Đa,Trường TH,Hồ Thị Lệ Thu,"Thị trấn Phú Đa, Thị trấn Phú Đa, Huyện Phú Vang, Thừa Thiên Huế",107.724613,16.42924392,0935222165,holethu77@gmail.com,http://th-pda1.phuvang.thuathienhue.edu.vn/,,POINT (107.724613 16.42924392)
427,Trường TH số 1 Phú Lương,Trường TH,Lê Nguyên Lộc,"Xã Phú Lương, Xã Phú Lương, Huyện Phú Vang, Thừa Thiên, Huế",107.678421,16.44035892,02343868114,th-pluong1.phuvang.thuathienhue.edu.vn,http://th-pluong1.phuvang.thuathienhue.edu.vn/,,POINT (107.678421 16.44035892)
428,Trường TH số 1 Phú Mỹ,Trường TH,Trần Thanh Hải,"Phú Mỹ, Phú Vang, Thừa Thiên Huế",107.6389959,16.48549359,02343860597,th-pmy1.phuvang@thuathienhue.edu.vn,http://th-pmy1.phuvang.thuathienhue.edu.vn/,,POINT (107.6389959 16.48549359)
429,Trường TH số 1 Phú Thuận,Trường TH,Nguyễn Văn Sanh,"194 Lê Duẩn, Phú Thuân, Thành phố Huế, Thừa Thiên Huế",107.669444,16.54499992,0914172527,tieuhocphuthuan1@gmail.com,http://th-pthuan1.phuvang.thuathienhue.edu.vn/,,POINT (107.669444 16.54499992)
430,Trường TH số 1 Phú Thượng,Trường TH,Trần Nguyễn Nhật Lệ,"Phú Thượng, Phú Vang, Thừa Thiên Huế",107.5986542,16.50141955,0983283897,thpvang.pthuong1@hue.edu.vn,http://th-pthuong1.phuvang.thuathienhue.edu.vn/,,POINT (107.5986542 16.50141955)
431,Trường TH số 1 Phú Xuân,Trường TH,La Văn Quốc,"Thôn Quảng Xuyên, Xã Phú Xuân, Huyện Phú Vang, Thừa Thiên Huế",107.6666408,16.48531369,02343868110,thpvang.pxuan1@hue.edu.vn,http://th-pxuan1.phuvang.thuathienhue.edu.vn/,,POINT (107.6666408 16.48531369)
432,Trường TH số 1 Thuận An,Trường TH,Hoàng Đăng Khoa,"9, Trương Thiều, Tt. Thuận An, H. Phú Vang, T. Thừa Thiên Huế;",107.64783,16.55598692,02343866127,tieuhocthuanan1@gmail.com,http://th-tan1.phuvang.thuathienhue.edu.vn/,,POINT (107.64783 16.55598692)
433,Trường TH số 1 Vinh An,Trường TH,Ngô Thi Oanh,": Thôn 4 Hà úc, Xã Vinh An, Huyện Phú Vang, Thừa Thiên, Huế",107.8086427,16.41148933,02343860043,,http://th-van1.phuvang.thuathienhue.edu.vn/,,POINT (107.8086427 16.41148933)
434,Trường TH số 1 Vinh Thanh,Trường TH,Cao Xuân Dục,"QL49B, Vinh Thanh, Phú Vang, Thừa Thiên Huế",107.7846744,16.43406644,0453860840,THVT1@yahoo.com.vn,http://th-vthanh1.phuvang.thuathienhue.edu.vn/,,POINT (107.7846744 16.43406644)
435,Trường TH số 1 Vinh Xuân,Trường TH,Nguyễn Thị Hường,Vinh Xuân Phú Vang TT Huế,107.7709376,16.45214952,01684345209,thvinhuan1@gmail.com,http://th-vxuan1.phuvang.thuathienhue.edu.vn/,,POINT (107.7709376 16.45214952)
436,Trường TH số 2 Phú Diên,Trường TH,Trần Thành,"QL49B, Phú Diên, Phú Vang, Thừa Thiên Huế",107.7075384,16.52084409,02343860281,thpvang.pdien2@hue.edu.vn,http://th-pdien2.phuvang.thuathienhue.edu.vn/,,POINT (107.7075384 16.52084409)
437,Trường TH số 2 Phú Đa,Trường TH,Lê Văn An,"Đức Thái, Phú Đa, Phú Vang, Thừa Thiên Huế",107.7320891,16.45679847,02343869247,thpvang.pda2@hue.edu.vn,th-pda2.phuvang.thuathienhue.edu.vn/,,POINT (107.7320891 16.45679847)
438,Trường TH số 2 Phú Mỹ,Trường TH,Trương Công Vinh,"Thôn An Lưu, Xã Phú Mỹ, H. Phú Vang, T. Thừa Thiên Huế;",107.63902,16.48544892,00914001525,/th-pmy2.phuvang@thuathienhue.edu.vn,http://th-pmy2.phuvang.thuathienhue.edu.vn/,,POINT (107.63902 16.48544892)
